,hash,ids,type
117,b9beab5c0c5edf30f2ed268ce571722b365d6e20f8f816fbdd4e9906a97c8b34,"getCompetitionValues(string gameID, uint8 competitionIndex) constant returns (
		uint128 jackpot,
		uint88 price,
		uint32 version,
		uint8 numPastBlocks,
		uint64 switchBlockNumber,
		uint32 numPlayers,
		uint32[] rewardsDistribution,
		uint8 houseDivider,
		uint16 lag,
		uint64 endTime,
		uint32 verificationWaitTime,
		uint8 _competitionIndex
	)",type-3-2c
118,641a53b9010033454f2a9ddd625512724a33bbc5e868aa759d73b7d275b4d058,"relay(
      bytes16 _tradeID,
      address _seller,
      address _buyer,
      uint256 _value,
      uint16 _fee,
      uint128 _maximumGasPrice,
      uint8 _v,
      bytes32 _r,
      bytes32 _s,
      uint8 _actionByte,
      uint128 _additionalGas
    ) private returns (bool) ",type-3-2c
119,ad738ec06c46b88efe60f8ada59ed8047f6baa63457e0cba5cdf2960095b3977,"getAngel(uint64 _angelId) constant public returns(uint64 angelId, uint8 angelCardSeriesId, uint16 battlePower, uint8 aura, uint16 experience, uint price, uint64 createdTime, uint64 lastBattleTime, uint64 lastVsBattleTime, uint16 lastBattleResult, address owner) ",type-3-2c
120,53dabd811cefeea7fedb3e14273f56d3fc83b70e9d6b57a06c8412447a1693d3,"initialize(
        address _att,
        address _attController,
        uint _startTime,
        uint _endTime,
        address _destEthFoundation,
        address _destTokensAngel
    ) public onlyOwner ",type-3-2c
121,dbbbae3b1e525ad16b105350a865ec52569b0d9fcfdfeb0c137edd67612ea2af,purchase(string _candy_id) public payable ,type-3-2c
122,796ddf5a672337856a5672fe4a73941053005b3b71edc4a8534935f772542bad,"ObirumCrowdsale(uint256 _startTime, uint256 _endTime, address _wallet, address _token, address _owner)  public ",type-3-2c
123,5ee6edf3995a26606faa4346362d47c3511fddd91c656594fa2f080d99037728,stage() constant returns (Stage) ,type-3-2c
124,0d091d6e3a4350fe4fee03ac55ba6a4b9a5d8e2bc192c6d77d67ffac7a9a6303,"_transfer(address _from, address _to, uint256 _value) internal returns (bool success) ",type-3-2c
125,4e47b11eb97b20b00cd007a528e0dd365d38fe83ac481ade4c1436968bd62ff7,endSale() ,type-3-2c
126,5c42be0087692c5439d5e7fe9ca56b38d172b0f5237f3635417deddad0b06fa8,burnTokens (uint256 _value) public returns (bool success) ,type-3-2c
